RDMD_ID,Region,"Household ID","Family Size","Urban / Rural"
24760," 5",160302900100002710239,006,1
24761," 5",160302900100000110011,006,1
24762," 5",160302900100000910083,002,1
24763," 5",160302900100003110275,007,1
24764," 5",160302900100000918002,004,1
24765," 5",160302900100001310116,003,1
24766," 5",160302900100002110184,003,1
24767," 5",160302900100000310029,002,1
24768," 5",160302900100003310292,006,1
24769," 5",160302300200003740352,006,2
24770," 5",160302300200002790256,004,2
24771," 5",160302300200002648002,005,2
24772," 5",160302300200002160195,006,2
24773," 5",160302300200000390038,011,2
24774," 5",160302300200004060383,002,2
24775," 5",160302300200000710068,003,2
24776," 5",160302300200002000181,003,2
24777," 5",160302300200002480225,001,2
24778," 5",160302300200001840166,006,2
24779," 5",160302300200000090008,008,2
24780," 5",160302300200000240022,002,2
24781," 5",160302300200003900368,001,2
24782," 5",160302300200001198001,001,2
24783," 5",160302300200004220397,004,2
24784," 5",160302300200003420319,004,2
24785," 5",160302300200000550052,003,2
24786," 5",160302300200003580337,003,2
24787," 5",160302300200000080007,004,2
24788," 5",160302300200002950272,004,2
24789," 5",160302300200001680151,005,2
24790," 5",160302300200000870082,005,2
24791," 5",160302300200002320211,002,2
24792," 5",160302300200003260304,003,2
24793," 5",160302300200001350120,005,2
24794," 5",160302300200003110288,004,2
24795," 5",160302300200001030418,002,2
24796," 5",160301800200000250025,008,1
24797," 5",160301800200001090108,005,1
24798," 5",160301800200000670067,003,1
24799," 5",160301800200000530053,002,1
24800," 5",160301800200001238001,001,1
24801," 5",160301800200001510146,004,1
24802," 5",160301800200000390039,002,1
24803," 5",160301800200001958003,003,1
24804," 5",160301800200000110011,003,1
24805," 5",160301800200002510249,004,1
24806," 5",160301800200001818002,006,1
24807," 5",160301800200000120012,005,1
24808," 5",160301800200001370134,003,1
24809," 5",160301800200002230222,001,1
24810," 5",160301400100000890086,007,1
24811," 5",160301400100000740072,004,1
24812," 5",160301400100001040099,004,1
24813," 5",160301400100001340125,009,1
24814," 5",160301400100000410041,003,1
24815," 5",160301400100000140014,008,1
24816," 5",160301400100000590058,007,1
24817," 5",160301400100000290029,003,1
24818," 5",160301400100000110011,001,1
24819," 5",160301400100000440044,001,1
24820," 5",160202100000000920098,005,2
24821," 5",160202100000000280030,005,2
24822," 5",160202100000000170017,002,2
24823," 5",160202100000001520156,005,2
24824," 5",160202100000000170018,006,2
24825," 5",160202100000002270225,005,2
24826," 5",160202100000001820182,003,2
24827," 5",160202100000001220128,003,2
24828," 5",160202100000000280031,004,2
24829," 5",160202100000002570253,006,2
24830," 5",160202100000002420239,001,2
24831," 5",160202100000002120211,008,2
24832," 5",160202100000001970195,002,2
24833," 5",160202100000001070113,005,2
24834," 5",160202100000000020003,006,2
24835," 5",160202100000001670169,002,2
24836," 5",160202100000000470052,010,2
24837," 5",160202100000000620068,004,2
24838," 5",160202100000000770084,003,2
24839," 5",160201200000002800273,004,2
24840," 5",160201200000000400038,004,2
24841," 5",160201200000001200116,002,2
24842," 5",160201200000000600058,003,2
24843," 5",160201200000002200213,005,2
24844," 5",160201200000001000097,007,2
24845," 5",160201200000000200019,008,2
24846," 5",160201200000002400233,004,2
24847," 5",160201200000001400136,008,2
24848," 5",160201200000000500048,006,2
24849," 5",160201200000002000193,004,2
24850," 5",160201200000001800174,005,2
24851," 5",160201200000001600154,002,2
24852," 5",160201200000000800078,003,2
24853," 5",160102500300101580148,002,2
24854," 5",160102500300101440134,004,2
24855," 5",160102500300100888001,004,2
24856," 5",160102500300101020092,006,2
24857," 5",160102500300100740067,003,2
24858," 5",160102500300100320029,006,2
24859," 5",160102500300101300120,001,2
24860," 5",160102500300101160106,012,2
24861," 5",160102500300100600056,005,2
24862," 5",160102500300100180017,003,2
24863," 5",160100100000002560245,006,2
24864," 5",160100100000000760072,004,2
24865," 5",160100100000000010001,005,2
24866," 5",160100100000000910084,004,2
24867," 5",160100100000001510144,002,2
24868," 5",160100100000000110009,004,2
24869," 5",160100100000002418003,004,2
24870," 5",160100100000001210114,006,2
24871," 5",160100100000001810174,005,2
24872," 5",160100100000002860272,004,2
24873," 5",160100100000000160013,004,2
24874," 5",160100100000001360129,004,2
24875," 5",160100100000000318001,001,2
24876," 5",160100100000001668002,004,2
24877," 5",160100100000000460042,005,2
24878," 5",160100100000001960188,003,2
24879," 5",160100100000003160301,003,2
24880," 5",160100100000002710259,005,2
24881," 5",160100100000002110203,005,2
24882," 5",160100100000001060099,006,2
24883," 5",160100100000002260218,005,2
24884," 5",160100100000000610057,004,2
24885," 5",051801200200000630060,006,2
24886," 5",051801200200000060005,003,2
24887," 5",051801200200001230120,003,2
24888," 5",051801200200003020287,009,2
24889," 5",051801200200000200019,010,2
24890," 5",051801200200001820178,003,2
24891," 5",051801200200000480045,002,2
24892," 5",051801200200000080007,007,2
24893," 5",051801200200003170301,002,2
24894," 5",051801200200002270219,003,2
24895," 5",051801200200002120207,005,2
24896," 5",051801200200001970192,005,2
24897," 5",051801200200000780074,003,2
24898," 5",051801200200001670164,005,2
24899," 5",051801200200001080105,003,2
24900," 5",051801200200002870274,002,2
24901," 5",051801200200002720259,005,2
24902," 5",051801200200003610045,005,2
24903," 5",051801200200001370135,001,2
24904," 5",051801200200002570244,007,2
24905," 5",051801200200000930090,004,2
24906," 5",051801200200001520149,009,2
24907," 5",051801200200003320316,001,2
24908," 5",051800700400100400034,005,1
24909," 5",051800700400102200203,006,1
24910," 5",051800700400102650247,013,1
24911," 5",051800700400101000088,003,1
24912," 5",051800700400101150102,005,1
24913," 5",051800700400100250021,003,1
24914," 5",051800700400101450130,004,1
24915," 5",051800700400102050188,008,1
24916," 5",051800700400100100009,003,1
24917," 5",051800700400100550047,004,1
24918," 5",051800700400100350029,007,1
24919," 5",051800700400102808001,004,1
24920," 5",051800700400101900173,002,1
24921," 5",051800700400102350218,007,1
24922," 5",051800700400100200018,007,1
24923," 5",051800700400100700059,009,1
24924," 5",051800700400101600143,002,1
24925," 5",051800700400101300116,006,1
24926," 5",051704100400100610061,006,1
24927," 5",051704100400100460046,007,1
24928," 5",051704100400100160016,005,1
24929," 5",051704100400101340134,006,1
24930," 5",051704100400101710172,004,1
24931," 5",051704100400100918001,006,1
24932," 5",051704100400100310031,002,1
24933," 5",051704100400100760076,002,1
24934," 5",051704100400101640164,003,1
24935," 5",051704100400100010001,004,1
24936," 5",051704100400101060106,004,1
24937," 5",051704100400101490149,004,1
24938," 5",051704100300100450046,003,1
24939," 5",051704100300100300032,001,1
24940," 5",051704100300100150019,004,1
24941," 5",051702100100001740165,005,1
24942," 5",051702100100003100295,010,1
24943," 5",051702100100000380038,006,1
24944," 5",051702100100001230119,004,1
24945," 5",051702100100003440328,006,1
24946," 5",051702100100001060103,005,1
24947," 5",051702100100001400135,004,1
24948," 5",051702100100000550055,009,1
24949," 5",051702100100002760263,004,1
24950," 5",051702100100000720072,001,1
24951," 5",051702100100002250215,005,1
24952," 5",051702100100000220022,001,1
24953," 5",051702100100001910182,005,1
24954," 5",051702100100001570149,007,1
24955," 5",051702100100002420230,004,1
24956," 5",051702100100003270312,002,1
24957," 5",051702100100002930278,005,1
24958," 5",051702100100000210021,002,1
24959," 5",051702100100002590246,007,1
24960," 5",051702100100000890087,005,1
24961," 5",051602300200001900184,004,2
24962," 5",051602300200001450139,004,2
24963," 5",051602300200002208001,004,2
24964," 5",051602300200002500241,006,2
24965," 5",051602300200000250025,004,2
24966," 5",051602300200002050198,004,2
24967," 5",051602300200001600154,005,2
24968," 5",051602300200001000096,007,2
24969," 5",051602300200002350228,001,2
24970," 5",051602300200000400040,004,2
24971," 5",051602300200001300125,005,2
24972," 5",051602300200001150110,003,2
24973," 5",051602300200000700069,004,2
24974," 5",051602300200001750169,005,2
24975," 5",051602300200000850083,005,2
24976," 5",051602300200002800269,005,2
24977," 5",051602300200002940284,004,2
24978," 5",051602300200000550054,004,2
24979," 5",051602300200002650254,007,2
24980," 5",051602300200000100010,006,2
24981," 5",051503000000000360031,004,2
24982," 5",051503000000000780068,002,2
24983," 5",051503000000000080007,008,2
24984," 5",051503000000001060093,009,2
24985," 5",051503000000001200105,009,2
24986," 5",051503000000000920081,002,2
24987," 5",051503000000001480131,007,2
24988," 5",051503000000000640055,006,2
24989," 5",051503000000001340118,007,2
24990," 5",051502500000001110108,009,2
24991," 5",051502500000000170016,007,2
24992," 5",051502500000000270025,002,2
24993," 5",051502500000000550053,001,2
24994," 5",051502500000000698002,004,2
24995," 5",051502500000000830081,001,2
24996," 5",051502500000000310029,002,2
24997," 5",051502500000000138001,003,2
24998," 5",051502500000000970095,005,2
24999," 5",051400200100001940180,001,2
25000," 5",051400200100000390036,001,2
25001," 5",051400200100000810073,003,2
25002," 5",051400200100001510140,005,2
25003," 5",051400200100001800167,006,2
25004," 5",051400200100002220206,002,2
25005," 5",051400200100001650153,001,2
25006," 5",051400200100001090100,004,2
25007," 5",051400200100000320029,003,2
25008," 5",051400200100001230114,003,2
25009," 5",051400200100000250023,005,2
25010," 5",051400200100000110010,004,2
25011," 5",051400200100002080194,009,2
25012," 5",051400200100000670061,005,2
25013," 5",051400200100001370128,011,2
25014," 5",051400200100000950086,007,2
25015," 5",051400200100002368001,003,2
25016,11,250900800000001590157,004,2
25017,11,250900800000001390137,007,2
25018,11,250900800000001990197,005,2
25019,11,250900800000000990098,002,2
25020,11,250900800000001790177,004,2
25021,11,250900800000000790078,005,2
25022,11,250900800000000590058,012,2
25023,11,250900800000000540053,004,2
25024,11,250900800000001190117,006,2
25025,11,250900800000000190019,003,2
25026," 5",051301500200001350123,003,2
25027," 5",051301500200000270024,003,2
25028," 5",051301500200000990089,005,2
25029," 5",051301500200001890173,002,2
25030," 5",051301500200000230020,003,2
25031," 5",051301500200000450039,003,2
25032," 5",051301500200000810072,004,2
25033," 5",051301500200000630056,005,2
25034," 5",051301500200001710159,006,2
25035," 5",051301500200002070190,006,2
25036," 5",051301500200001170106,003,2
25037," 5",051301500200000410035,001,2
25038," 5",051301500200002258001,003,2
25039," 5",051203400000001570148,003,2
25040," 5",051203400000000370036,002,2
25041," 5",051203400000002920262,003,2
25042," 5",051203400000003820349,005,2
25043," 5",051203400000001720162,002,2
25044," 5",051203400000003520321,006,2
25045," 5",051203400000001270121,003,2
25046," 5",051203400000002320210,003,2
25047," 5",051203400000000050005,006,2
25048," 5",051203400000003370307,001,2
25049," 5",051203400000003670335,006,2
25050," 5",051203400000002770247,005,2
25051," 5",051203400000003070277,002,2
25052," 5",051203400000001120107,001,2
25053," 5",051203400000001870174,001,2
25054," 5",051203400000000820079,003,2
25055," 5",051203400000000520051,005,2
25056," 5",051203400000002620235,004,2
25057," 5",051203400000000670066,010,2
25058," 5",051203400000003228001,008,2
25059," 5",051203400000002170198,002,2
25060," 5",051203400000001420135,002,2
25061," 5",051203400000000220021,003,2
25062," 5",051203400000002470221,005,2
25063," 5",051203400000000070007,004,2
25064," 5",051201500000001440133,003,2
25065," 5",051201500000001740163,004,2
25066," 5",051201500000000840078,002,2
25067," 5",051201500000000090009,006,2
25068," 5",051201500000000390037,002,2
25069," 5",051201500000001590148,008,2
25070," 5",051201500000000540050,008,2
25071," 5",051201500000001290119,003,2
25072," 5",051201500000000240023,006,2
25073," 5",051201500000001140104,003,2
25074," 5",051201500000000060006,002,2
25075," 5",051201500000000690064,009,2
25076," 5",051200500100001370020,008,2
25077," 5",051200500100000620059,002,2
25078," 5",051200500100001670146,004,2
25079," 5",051200500100000020002,002,2
25080," 5",051200500100001220109,005,2
25081," 5",051200500100001060098,007,2
25082," 5",051200500100000320030,003,2
25083," 5",051200500100000170016,006,2
25084," 5",051200500100000128001,006,2
25085," 5",051200500100001520133,004,2
25086," 5",051200500100000770072,001,2
25087," 5",051002700100000230022,012,2
25088," 5",051002700100001760166,001,2
25089," 5",051002700100001590150,001,2
25090," 5",051002700100000570054,002,2
25091," 5",051002700100000400038,002,2
25092," 5",051002700100001080102,005,2
25093," 5",051002700100000740070,002,2
25094," 5",051002700100000910086,003,2
25095," 5",051002700100001250116,004,2
25096," 5",051002700100000060006,005,2
25097," 5",051002700100001420133,003,2
25098," 5",050805300400103940267,004,1
25099," 5",050805300400100590054,011,1
25100," 5",050805300400101230114,005,1
25101," 5",050805300400101870178,010,1
25102," 5",050805300400103468006,002,1
25103," 5",050805300400100430038,004,1
25104," 5",050805300400101070101,005,1
25105," 5",050805300400102348004,004,1
25106," 5",050805300400102500230,004,1
25107," 5",050805300400101390129,002,1
25108," 5",050805300400100290023,003,1
25109," 5",050805300400101710161,007,1
25110," 5",050805300400100278002,004,1
25111," 5",050805300400100758003,004,1
25112," 5",050805300400100118001,001,1
25113," 5",050805300400102190206,002,1
25114," 5",050805300400100910085,010,1
25115," 5",050805300400102660245,006,1
25116," 5",050805300400101550145,004,1
25117," 5",050805300400103780255,001,1
25118," 5",050805300400103628007,003,1
25119," 5",050805300400102038008,003,1
25120," 5",050805300400102828005,006,1
25121," 5",050700600000000680062,004,2
25122," 5",050700600000001040097,006,2
25123," 5",050700600000000500047,001,2
25124," 5",050700600000000280026,004,2
25125," 5",050700600000000860079,006,2
25126," 5",050700600000000140012,003,2
25127," 5",050700600000001400133,006,2
25128," 5",050700600000000320030,008,2
25129," 5",050700600000001588001,003,2
25130," 5",050605700200001150114,003,2
25131," 5",050605700200000870086,004,2
25132," 5",050605700200001010100,007,2
25133," 5",050605700200001990196,003,2
25134," 5",050605700200000580057,004,2
25135," 5",050605700200001850182,005,2
25136," 5",050605700200001290128,005,2
25137," 5",050605700200001710169,002,2
25138," 5",050605700200001430142,007,2
25139," 5",050605700200000028001,001,2
25140," 5",050605700200001578002,005,2
25141," 5",050605700200000160015,005,2
25142," 5",050605700200000240023,005,2
25143," 5",050404900000001128001,003,2
25144," 5",050404900000001578002,005,2
25145," 5",050404900000002020197,008,2
25146," 5",050404900000001870182,009,2
25147," 5",050404900000000820082,006,2
25148," 5",050404900000000220022,008,2
25149," 5",050404900000000340034,003,2
25150," 5",050404900000001720167,004,2
25151," 5",050404900000001270122,006,2
25152," 5",050404900000002170212,003,2
25153," 5",050404900000000970097,004,2
25154," 5",050404900000000190019,003,2
25155," 5",050404900000000070007,007,2
25156," 5",050404900000000520052,002,2
25157," 5",050404900000001420137,004,2
25158," 5",050404800400200638001,007,2
25159," 5",050404800400200070007,005,2
25160," 5",050404800400201190105,003,2
25161," 5",050404800400200910081,004,2
25162," 5",050404800400200310028,003,2
25163," 5",050404800400200498002,003,2
25164," 5",050404800400200770069,003,2
25165," 5",050404800400201470129,005,2
25166," 5",050404800400200358003,002,2
25167," 5",050404800400201058004,002,2
25168," 5",050404800400201330117,005,2
25169," 5",050403000200000890083,003,1
25170," 5",050403000200002690254,004,1
25171," 5",050403000200000470046,007,1
25172," 5",050403000200001790170,002,1
25173," 5",050403000200003230306,006,1
25174," 5",050403000200000280028,002,1
25175," 5",050403000200001610152,005,1
25176," 5",050403000200002510236,004,1
25177," 5",050403000200000270027,003,1
25178," 5",050403000200000460045,004,1
25179," 5",050403000200002870270,007,1
25180," 5",050403000200001258001,002,1
25181," 5",050403000200003410322,004,1
25182," 5",050403000200001970186,003,1
25183," 5",050403000200000100010,006,1
25184," 5",050403000200002150202,007,1
25185," 5",050403000200000650063,006,1
25186," 5",050403000200001070100,004,1
25187," 5",050403000200003050288,005,1
25188," 5",050402200200000330194,002,2
25189," 5",050402200200000470234,005,2
25190," 5",050402200200000190074,003,2
25191," 5",050402200200000020001,002,2
25192," 5",050402200200000300091,003,2
25193," 5",050402200200000470233,006,2
25194," 5",050402200200000330193,001,2
25195," 5",050402200200000758001,002,2
25196," 5",050402200200000610262,001,2
25197," 5",050402200200000610261,006,2
25198," 5",050402200200000330192,001,2
25199," 5",050401800200001160111,004,2
25200," 5",050401800200001310125,005,2
25201," 5",050401800200001010096,006,2
25202," 5",050401800200001610155,005,2
25203," 5",050401800200000260024,004,2
25204," 5",050401800200001460140,003,2
25205," 5",050401800200000560052,010,2
25206," 5",050401800200000710066,002,2
25207," 5",050401800200000410037,009,2
25208," 5",050401800200000110011,006,2
25209," 5",050401800200000860081,005,2
25210," 5",050401700200000090007,002,1
25211," 5",050401700200000570052,007,1
25212," 5",050401700200001370130,002,1
25213," 5",050401700200000100008,003,1
25214," 5",050401700200000890082,003,1
25215," 5",050401700200001530145,004,1
25216," 5",050401700200001050098,006,1
25217," 5",050401700200000730067,002,1
25218," 5",050401700200001210113,002,1
25219," 5",050401600000002380236,004,2
25220," 5",050401600000002680266,002,2
25221," 5",050401600000000130013,005,2
25222," 5",050401600000000580057,008,2
25223," 5",050401600000001630160,005,2
25224," 5",050401600000001480145,004,2
25225," 5",050401600000002980294,004,2
25226," 5",050401600000002080206,008,2
25227," 5",050401600000000100010,004,2
25228," 5",050401600000001330131,003,2
25229," 5",050401600000002230221,005,2
25230," 5",050401600000000430043,005,2
25231," 5",050401600000001930190,005,2
25232," 5",050401600000001180116,002,2
25233," 5",050401600000000730072,001,2
25234," 5",050401600000001930191,004,2
25235," 5",050401600000000880088,006,2
25236," 5",050401600000002530251,004,2
25237," 5",050401600000001030102,003,2
25238," 5",050401600000003280321,003,2
25239," 5",050401600000002830279,005,2
25240," 5",050304800200000470045,006,1
25241," 5",050304800200001480133,003,1
25242," 5",050304800200001150103,005,1
25243," 5",050304800200000640058,001,1
25244," 5",050304800200001820166,004,1
25245," 5",050304800200002330210,002,1
25246," 5",050304800200001650150,002,1
25247," 5",050304800200001310119,007,1
25248," 5",050304800200000100010,001,1
25249," 5",050304800200002500225,002,1
25250," 5",050304800200001990180,002,1
25251," 5",050304800200002160193,004,1
25252," 5",050304800200002680242,002,1
25253," 5",050304800200000270027,004,1
25254," 5",050304800200000810071,005,1
25255," 5",050304800200002850258,009,1
25256," 5",050304800200003530308,003,1
25257," 5",050304800200003198001,001,1
25258," 5",050201700000000880086,006,2
25259," 5",050201700000000600058,004,2
25260," 5",050201700000001020100,002,2
25261," 5",050201700000000048001,003,2
25262," 5",050201700000000180016,001,2
25263," 5",050201700000000460044,005,2
25264," 5",050201700000000740072,004,2
25265," 5",050201700000000320030,008,2
25266," 5",050201700000001160114,007,2
25267,11,230300700200001688011,004,1
25268,11,230300700200001260113,003,1
25269,11,230300700200001548007,005,1
25270,11,230300700200001128008,003,1
25271,11,230300700200001400127,006,1
25272,11,230300700200002248004,002,1
25273,11,230300700200001828010,004,1
25274,11,230300700200000288002,003,1
25275,11,230300700200002380222,004,1
25276,11,230300700200000700062,006,1
25277,11,230300700200001960180,008,1
25278,11,230300700200002248003,004,1
25279,11,230300700200002100194,002,1
25280,11,230300700200000428005,003,1
25281,11,230300700200000988009,003,1
25282,11,230300700200000840075,002,1
25283,11,230300700200000148001,005,1
25284,11,230300700200000980086,003,1
25285,11,230300700200002520228,004,1
25286,11,230300700200000568006,006,1
25287,11,230300700200002240208,005,1
25288,11,230300700200002660242,002,1
25289," 2",570500700000000390039,002,2
25290," 2",570500700000001040104,004,2
25291," 2",570500700000000260026,005,2
25292," 2",570500700000002340229,005,2
25293," 2",570500700000001950195,003,2
25294," 2",570500700000001170117,004,2
25295," 2",570500700000002470241,005,2
25296," 2",570500700000001430143,006,2
25297," 2",570500700000000520052,004,2
25298," 2",570500700000000120012,005,2
25299," 2",570500700000000130013,005,2
25300," 2",570500700000002080208,003,2
25301," 2",570500700000002210218,005,2
25302," 2",570500700000001568001,003,2
25303," 2",570500700000000780078,003,2
25304," 2",570500700000001820182,002,2
25305," 2",570500700000001690169,003,2
25306," 2",570500700000001300130,005,2
25307," 2",570500400100001510141,004,2
25308," 2",570500400100003150292,002,2
25309," 2",570500400100002850263,006,2
25310," 2",570500400100002560234,005,2
25311," 2",570500400100002700248,007,2
25312," 2",570500400100001060097,003,2
25313," 2",570500400100000300029,005,2
25314," 2",570500400100002260206,003,2
25315," 2",570500400100000080008,004,2
25316," 2",570500400100000910083,008,2
25317," 2",570500400100001210111,008,2
25318," 2",570500400100000760070,006,2
25319," 2",570500400100000260026,002,2
25320," 2",570500400100000420040,006,2
25321," 2",570500400100001960180,002,2
25322," 2",570500400100001360126,006,2
25323," 2",570500400100001810167,004,2
25324," 2",570500400100000610056,002,2
25325," 2",570500400100002110193,007,2
25326," 2",570500400100003000278,002,2
25327," 2",570402700000000190019,003,2
25328," 2",570402700000000420041,004,2
25329," 2",570402700000000940091,003,2
25330," 2",570402700000000488001,006,2
25331," 2",570402700000000600059,003,2
25332," 2",570402700000001300127,003,2
25333," 2",570402700000001130110,001,2
25334," 2",570401700100000960088,010,1
25335," 2",570401700100000358001,006,1
25336," 2",570401700100001110101,005,1
25337," 2",570401700100000510047,007,1
25338," 2",570401700100000170016,002,1
25339," 2",570401700100001560139,005,1
25340," 2",570401700100000358002,003,1
25341," 2",570401700100001860168,002,1
25342," 2",570401700100001710153,002,1
25343," 2",570401700100002160196,004,1
25344," 2",570401700100000810074,003,1
25345," 2",570401700100000660062,002,1
25346," 2",570401700100001260112,004,1
25347," 2",570401700100001410126,004,1
25348," 2",570401700100002010181,006,1
25349," 2",570401700100002310212,002,1
25350," 2",570401500000000898002,003,2
25351," 2",570401500000000240024,004,2
25352," 2",570401500000001590152,005,2
25353," 2",570401500000000340034,005,2
25354," 2",570401500000000180018,010,2
25355," 2",570401500000000750073,004,2
25356," 2",570401500000000488001,006,2
25357," 2",570401500000001030100,005,2
25358," 2",570401500000000610060,002,2
25359," 2",570401500000001450139,007,2
25360," 2",570401500000001170114,002,2
25361," 2",570401100000000380030,005,2
25362," 2",570401100000000210019,004,2
25363," 2",570401100000000840074,005,2
25364," 2",570401100000000040003,005,2
25365," 2",570401100000001290113,006,2
25366," 2",570401100000000540045,004,2
25367," 2",570401100000000990088,005,2
25368," 2",570401100000001450127,004,2
25369," 2",570401100000000690059,003,2
25370," 2",570401100000001140101,007,2
25371," 2",570400400000001120105,007,2
25372," 2",570400400000000420041,005,2
25373," 2",570400400000001260119,002,2
25374," 2",570400400000001540144,003,2
25375," 2",570400400000001960183,004,2
25376," 2",570400400000000560054,007,2
25377," 2",570400400000001400133,005,2
25378," 2",570400400000000100010,001,2
25379," 2",570400400000001828001,004,2
25380," 2",570400400000000840080,004,2
25381," 2",570400400000000700068,001,2
25382," 2",570400400000001688003,005,2
25383," 2",570400400000000278002,003,2
25384," 2",570400400000002240209,007,2
25385," 2",570400400000000980092,005,2
25386," 2",570400400000002100195,006,2
25387," 2",570400400000002380223,002,2
25388," 2",570400300200001370137,004,2
25389," 2",570400300200000900090,004,2
25390," 2",570400300200000740074,004,2
25391," 2",570400300200000060005,003,2
25392," 2",570400300200001850185,001,2
25393," 2",570400300200001530153,005,2
25394," 2",570400300200000420040,005,2
25395," 2",570400300200002000200,002,2
25396," 2",570400300200002160216,004,2
25397," 2",570400300200001060106,006,2
25398," 2",570400300200001220122,003,2
25399," 2",570400300200000240022,005,2
25400," 2",570400300200000588001,004,2
25401," 2",570400300200001690169,002,2
25402," 2",570303000000001190111,003,2
25403," 2",570303000000003380319,005,2
25404," 2",570303000000000420040,002,2
25405," 2",570303000000000130012,009,2
25406," 2",570303000000001060098,003,2
25407," 2",570303000000002860271,005,2
25408," 2",570303000000001320123,005,2
25409," 2",570303000000002220208,003,2
25410," 2",570303000000000930085,006,2
25411," 2",570303000000002730259,004,2
25412," 2",570303000000000800074,007,2
25413," 2",570303000000001960184,005,2
25414," 2",570303000000001450134,004,2
25415," 2",570303000000003258003,006,2
25416," 2",570303000000003500331,003,2
25417," 2",570303000000001710160,008,2
25418," 2",570303000000002470233,003,2
25419," 2",570303000000000080008,003,2
25420," 2",570303000000002990283,004,2
25421," 2",570303000000003128001,001,2
25422," 2",570303000000002348002,003,2
25423," 2",570303000000002600246,002,2
25424," 2",570303000000001580147,004,2
25425," 2",570303000000000280026,007,2
25426," 2",570303000000000550052,001,2
25427," 2",570303000000001840172,004,2
25428," 2",570302800100001310121,004,2
25429," 2",570302800100000220023,004,2
25430," 2",570302800100000420042,005,2
25431," 2",570302800100000060006,002,2
25432," 2",570302800100000470047,004,2
25433," 2",570302800100001170108,002,2
25434," 2",570302800100002570221,004,2
25435," 2",570302800100001450135,008,2
25436," 2",570302800100002298001,001,2
25437," 2",570302800100002710234,005,2
25438," 2",570302800100002150184,003,2
25439," 2",570302800100001540141,002,2
25440," 2",570302800100000390039,003,2
25441," 2",570302800100000890083,003,2
25442," 2",570302800100001590145,003,2
25443," 2",570302800100000610060,003,2
25444," 2",570302800100002660229,002,2
25445," 2",570302800100000750070,004,2
25446," 2",570302800100002850248,004,2
25447," 2",570302800100000160016,004,2
25448," 2",570302600000001258001,003,2
25449," 2",570302600000000190019,004,2
25450," 2",570302600000000080008,003,2
25451," 2",570302600000001530141,005,2
25452," 2",570302600000001390129,004,2
25453," 2",570302600000001678002,002,2
25454," 2",570302600000000690069,008,2
25455," 2",570302600000000410041,008,2
25456," 2",570302600000000350035,006,2
25457," 2",570302600000000250025,005,2
25458," 2",570302600000001810167,004,2
25459," 2",570302600000001110106,002,2
25460," 2",570302600000000550055,002,2
25461," 2",570301300200002160205,004,2
25462," 2",570301300200000250025,005,2
25463," 2",570301300200001930182,001,2
25464," 2",570301300200000620060,005,2
25465," 2",570301300200001340129,001,2
25466," 2",570301300200001570151,003,2
25467," 2",570301300200002400228,004,2
25468," 2",570301300200000110011,003,2
25469," 2",570301300200002040193,005,2
25470," 2",570301300200001460141,005,2
25471," 2",570301300200001810170,009,2
25472," 2",570301300200001100105,005,2
25473," 2",570301300200002280217,002,2
25474," 2",570301300200000850083,003,2
25475," 2",570301300200000500048,005,2
25476," 2",570301300200000980094,004,2
25477," 2",570301300200001220117,006,2
25478," 2",570301300200000380038,005,2
25479," 2",570301300200000730071,004,2
25480," 2",570301300200001690159,001,2
25481," 2",570300800000003160298,003,2
25482," 2",570300800000001480135,001,2
25483," 2",570300800000002188004,004,2
25484," 2",570300800000001900177,004,2
25485," 2",570300800000003440326,003,2
25486," 2",570300800000001340124,002,2
25487," 2",570300800000000040004,006,2
25488," 2",570300800000000310028,003,2
25489," 2",570300800000000360033,004,2
25490," 2",570300800000001060101,005,2
25491," 2",570300800000002600242,002,2
25492," 2",570300800000001768003,008,2
25493," 2",570300800000002040190,005,2
25494," 2",570300800000001200112,005,2
25495," 2",570300800000000780074,009,2
25496," 2",570300800000000500047,005,2
25497," 2",570300800000003020284,005,2
25498," 2",570300800000001620149,001,2
25499," 2",570300800000002328002,001,2
25500," 2",570300800000002880270,002,2
25501," 2",570300800000002460228,001,2
25502," 2",570300800000000648001,004,2
25503," 2",570300800000000920087,004,2
25504," 2",570300800000002740256,004,2
25505," 2",570300500200001990193,002,2
25506," 2",570300500200000950090,003,2
25507," 2",570300500200001600153,001,2
25508," 2",570300500200001470139,003,2
25509," 2",570300500200001218002,005,2
25510," 2",570300500200002518001,006,2
25511," 2",570300500200000690064,006,2
25512," 2",570300500200002250219,003,2
25513," 2",570300500200001340127,008,2
25514," 2",570300500200001730164,007,2
25515," 2",570300500200000560052,005,2
25516," 2",570300500200000270024,001,2
25517," 2",570300500200000820077,003,2
25518," 2",570300500200001080102,002,2
25519," 2",570300500200002380230,003,2
25520," 2",570300500200000440040,004,2
25521," 2",570300500200001860180,004,2
25522," 2",570300500200002130207,002,2
25523," 2",570300500200000128003,003,2
25524," 2",570300100200001070094,004,1
25525," 2",570300100200001210105,003,1
25526," 2",570300100200000060003,002,1
25527," 2",570300100200002758002,002,1
25528," 2",570300100200001910169,004,1
25529," 2",570300100200000790070,002,1
25530," 2",570300100200001490128,003,1
25531," 2",570300100200000370031,002,1
25532," 2",570300100200002610227,002,1
25533," 2",570300100200000510044,002,1
25534," 2",570300100200000938001,002,1
25535," 2",570300100200002050183,005,1
25536," 2",570300100200001638003,003,1
