RDMD_ID,Region,"Household ID","J1 - Family's main source of water supply","WS1 - Family's main source of drinking water","WS2 - Family's main source of water used for other purposes"
33754,12,630301101800002550221,02,21,"  "
33755,12,630301101800003010260,01,11,"  "
33756,12,630301101800003718003,02,12,"  "
33757,12,630301101800001160102,04,21,"  "
33758,12,630301101800000530047,01,11,"  "
33759,12,630301101800000920079,01,11,"  "
33760,12,630301101800000690061,01,11,"  "
33761,12,630301101800002330200,02,21,"  "
33762,12,630301101800000190016,04,21,"  "
33763,12,630301101800001860161,04,21,"  "
33764,12,630301101800002100182,01,11,"  "
33765,12,630301101800003480299,02,12,"  "
33766,12,630301101800000450040,04,21,"  "
33767,12,630301101800000288001,01,11,"  "
33768,12,630301101800001628002,01,72,11
33769,12,630301101800002780239,02,72,21
33770,12,630301101800000030002,01,11,"  "
33771,12,630301201400000480048,01,11,"  "
33772,12,630301201400002610248,01,72,11
33773,12,630301201400001720168,01,72,11
33774,12,630301201400000858001,01,72,11
33775,12,630301201400000250025,01,11,"  "
33776,12,630301201400002900268,01,72,11
33777,12,630301201400002020197,01,72,11
33778,12,630301201400000550055,01,72,11
33779,12,630301201400000780078,01,72,11
33780,12,630301203800400720063,01,11,"  "
33781,12,630301203800402280219,01,72,11
33782,12,630301203800400488001,01,72,11
33783,12,630301203800401828003,04,72,21
33784,12,630301203800403780021,04,72,21
33785,12,630301203800402758005,01,72,11
33786,12,630301203800402520243,01,72,11
33787,12,630301203800403208007,02,72,12
33788,12,630301203800402978006,01,72,11
33789,12,630301203800402058004,01,72,11
33790,12,630301203800401380129,04,31,"  "
33791,12,630301203800401380130,04,72,21
33792,12,630301203800400968002,01,11,"  "
33793,12,630301203800400010001,01,72,11
33794,12,630301203800403430324,01,72,11
33795,12,630301203800401590152,01,11,"  "
33796,12,470201000400101230124,04,21,"  "
33797,12,470201000400100600061,04,21,"  "
33798,12,470201000400101440145,04,21,"  "
33799,12,470201000400102070208,04,21,"  "
33800,12,470201000400100610062,04,21,"  "
33801,12,470201000400101860187,04,21,"  "
33802,12,470201000400100810082,04,21,"  "
33803,12,470201000400100180019,04,21,"  "
33804,12,470201000400100190020,04,21,"  "
33805,12,470203700200000030003,02,12,"  "
33806,12,470203700200003030300,07,21,"  "
33807,12,470203700200000090009,02,13,"  "
33808,12,470203700200002820279,04,21,"  "
33809,12,470203700200001980195,01,11,"  "
33810,12,470203700200001140113,02,12,"  "
33811,12,470203700200001560153,02,13,"  "
33812,12,470203700200001350132,02,13,"  "
33813,12,470203700200000510050,02,13,"  "
33814,12,470203700200002610258,07,32,"  "
33815,12,470203700200000930092,02,13,"  "
33816,12,470203700200000240024,02,12,"  "
33817,12,470203700200000450044,02,12,"  "
33818,12,470203700200000720071,01,11,"  "
33819,12,470203700200000300030,01,11,"  "
33820,12,470300700200000090009,05,21,"  "
33821,12,470300700200002250204,01,72,11
33822,12,470300700200001590143,01,72,11
33823,12,470300700200003540316,01,72,11
33824,12,470300700200002740250,01,72,11
33825,12,470300700200003220289,04,21,"  "
33826,12,470300700200000250025,02,12,"  "
33827,12,470300700200001930173,01,11,"  "
33828,12,470300700200003380305,04,21,"  "
33829,12,470300700200002580235,04,21,"  "
33830,12,470300700200001110184,04,21,"  "
33831,12,470300700200000950092,01,72,11
33832,12,470300700200000310031,04,21,"  "
33833,12,470300700200002090189,04,21,"  "
33834,12,470300700200001270119,04,21,"  "
33835,12,470300700200000470047,01,21,"  "
33836,12,470300700200000630063,04,21,"  "
33837,12,470300700200003860346,04,21,"  "
33838,12,470402600200002060200,01,12,"  "
33839,12,470402600200000800080,01,11,"  "
33840,12,470402600200000380038,01,11,"  "
33841,12,470402600200001640160,01,11,"  "
33842,12,470402600200001430139,01,12,"  "
33843,12,470402600200002270220,01,11,"  "
33844,12,470402600200000140014,01,11,"  "
33845,12,470402600200000170017,01,11,"  "
33846,12,470402600200001850180,01,11,"  "
33847,12,470402600200000590059,01,11,"  "
33848,12,470402600200001220121,01,11,"  "
33849,12,470402800000000700065,02,12,"  "
33850,12,470402800000001040098,01,11,"  "
33851,12,470402800000000080008,06,41,"  "
33852,12,470402800000000020002,06,41,"  "
33853,12,470402800000003760355,02,12,"  "
33854,12,470402800000001550144,02,12,"  "
33855,12,470402800000002570244,01,11,"  "
33856,12,470402800000001720161,06,41,"  "
33857,12,470402800000002068002,03,13,"  "
33858,12,470402800000002400228,02,13,"  "
33859,12,470402800000000870081,01,11,"  "
33860,12,470402800000003258001,02,12,"  "
33861,12,470402800000002910277,05,31,"  "
33862,12,470402800000003080293,04,21,"  "
33863,12,470402800000000530049,02,12,"  "
33864,12,470402800000002230212,02,12,"  "
33865,12,470402800000001380128,02,12,"  "
33866,12,470402800000000360033,06,41,"  "
33867,12,470402800000003599999,01,11,"  "
33868,12,470402800000002740260,02,12,"  "
33869,12,470402800000001218001,02,12,"  "
33870,16,850100300000000350043,03,14,"  "
33871,16,850100300000000470060,03,14,"  "
33872,16,850100300000000610081,03,14,"  "
33873,16,850100300000000240031,03,14,"  "
33874,16,850100300000000358001,03,14,"  "
33875,16,850100300000000738002,03,14,"  "
33876,16,850100300000000210028,03,14,"  "
33877,16,850100300000000370046,03,14,"  "
33878,16,850100300000000070008,03,14,"  "
33879,16,850100400000000940098,07,42,"  "
33880,16,850100400000000200022,01,11,"  "
33881,16,850100400000000070008,01,11,"  "
33882,16,850100400000001060111,07,42,"  "
33883,16,850100400000000440046,01,11,"  "
33884,16,850100400000000690072,01,11,"  "
33885,16,850100400000001280133,10,72,42
33886,16,850100400000000810083,06,41,"  "
33887,16,850100400000000698002,01,11,"  "
33888,16,850100400000000318001,01,11,"  "
33889,16,850100600200000780078,01,31,"  "
33890,16,850100600200001240124,01,11,"  "
33891,16,850100600200000070007,01,11,"  "
33892,16,850100600200000430043,01,12,"  "
33893,16,850100600200001010101,01,41,"  "
33894,16,850100600200000310031,01,72,11
33895,16,850100600200000558002,01,11,"  "
33896,16,850100600200000558001,01,11,"  "
33897,16,850100600200000190019,01,72,11
33898,16,850100600200002390238,02,13,"  "
33899,16,850100600200002160215,03,13,"  "
33900,16,850100600200001930192,01,41,"  "
33901,16,850100600200001470147,01,72,11
33902,16,850100600200000550055,01,11,"  "
33903,16,850100600200001938003,01,41,"  "
33904,16,850100600300001190104,01,11,"  "
33905,16,850100600300000500044,01,11,"  "
33906,16,850102300000000950093,01,11,"  "
33907,16,850102300000001508001,01,41,"  "
33908,16,850102300000000740072,01,41,"  "
33909,16,850102300000000310029,01,41,"  "
33910,16,850102300000001060104,01,11,"  "
33911,16,850102300000001280126,01,41,"  "
33912,16,850102300000000850083,01,11,"  "
33913,16,850102300000000420040,01,11,"  "
33914,16,850102300000001390137,02,41,"  "
33915,16,850102300000000630061,01,41,"  "
33916,16,850102300000000170015,06,41,"  "
33917,16,850102300000001718002,01,11,"  "
33918,16,850102300000001600158,01,41,"  "
33919,16,850102300000001170115,06,41,"  "
33920,16,850102300000000520050,01,11,"  "
33921,16,850102300000001820180,01,41,"  "
33922,16,850200800200000528004,01,41,"  "
33923,16,850200800200001370141,01,72,72
33924,16,850200800200001230127,01,72,11
33925,16,850200800200002570261,02,41,"  "
33926,16,850200800200000800084,01,72,11
33927,16,850200800200001800186,02,72,12
33928,16,850200800200000380046,01,72,11
33929,16,850200800200000050005,01,72,72
33930,16,850200800200000660072,01,72,11
33931,16,850200800200000210029,01,72,11
33932,16,850200800200002850284,02,12,"  "
33933,16,850200800200001660171,01,11,"  "
33934,16,850200800200002220226,01,72,11
33935,16,850200800200001510156,01,72,72
33936,16,850200800200002470251,08,11,"  "
33937,16,850200800200000388003,01,72,11
33938,16,850200800200000040004,01,31,"  "
33939,16,850200800200000940098,01,11,"  "
33940,16,850200800200000200024,01,11,"  "
33941,16,850200800200000058002,01,11,"  "
33942,16,850200800200000058001,01,72,11
33943,16,850200800200002080209,01,72,11
33944,16,850201000000000348001,02,72,12
33945,16,850201000000000900087,02,12,"  "
33946,16,850201000000000480046,02,12,"  "
33947,16,850201000000000030003,02,72,12
33948,16,850201000000000180018,02,72,12
33949,16,850201000000000628002,02,12,"  "
33950,16,850201000000000620060,02,12,"  "
33951,16,850201000000000760074,03,41,"  "
33952,16,850201000000000340033,03,72,12
33953,16,850201000000001180115,03,13,"  "
33954,16,850201000000001040101,02,12,"  "
33955,16,850302300000000110010,01,11,"  "
33956,16,850302300000001190110,01,11,"  "
33957,16,850302300000000668001,02,12,"  "
33958,16,850302300000001300121,01,11,"  "
33959,16,850302300000000250024,03,42,"  "
33960,16,850302300000000190018,03,14,"  "
33961,16,850302300000000920085,03,14,"  "
33962,16,850302300000000790072,01,11,"  "
33963,16,850302300000000050005,01,11,"  "
33964,16,850302300000000530047,02,72,72
33965,16,850302300000001380129,06,41,"  "
33966,16,850400300000000450040,06,42,"  "
33967,16,850400300000000590053,07,42,"  "
33968,16,850400300000000308001,01,11,"  "
33969,16,850400300000000730067,01,11,"  "
33970,16,850400300000000260024,01,11,"  "
33971,16,850400300000002040191,02,12,"  "
33972,16,850400300000001448002,01,11,"  "
33973,16,850400300000000110011,01,11,"  "
33974,16,850400300000001590147,01,11,"  "
33975,16,850400300000001010092,03,14,"  "
33976,16,850400300000001730160,01,11,"  "
33977,16,850400300000001950182,02,12,"  "
33978,16,850400300000001860173,01,11,"  "
33979,16,850400300000000870080,03,14,"  "
33980,16,850401200200002050204,03,14,"  "
33981,16,850401200200000930092,01,11,"  "
33982,16,850401200200000370036,01,13,"  "
33983,16,850401200200000170016,01,11,"  "
33984,16,850401200200001630162,02,12,"  "
33985,16,850401200200002610260,01,72,11
33986,16,850401200200002890288,01,14,"  "
33987,16,850401200200003030302,01,11,"  "
33988,16,850401200200001358004,01,11,"  "
33989,16,850401200200003310330,02,12,"  "
33990,16,850401200200003178001,01,11,"  "
33991,16,850401200200000790078,01,11,"  "
33992,16,850401200200001490148,01,11,"  "
33993,16,850401200200000020002,02,12,"  "
33994,16,850401200200000238005,02,12,"  "
33995,16,850401200200000510050,01,11,"  "
33996,16,850401200200001778003,03,14,"  "
33997,16,850401200200002478002,02,12,"  "
33998,16,850401200200002750274,01,11,"  "
33999,16,850401200200000650064,03,14,"  "
34000,16,850401200200002190218,03,14,"  "
34001,16,850401200200001210120,01,11,"  "
34002,16,850501100000003320296,01,72,11
34003,16,850501100000002660232,02,12,"  "
34004,16,850501100000003548001,01,72,11
34005,16,850501100000002880254,04,12,"  "
34006,16,850501100000000900074,01,11,"  "
34007,16,850501100000002220192,01,14,"  "
34008,16,850501100000000200017,02,12,"  "
34009,16,850501100000000670056,02,12,"  "
34010,16,850501100000001120094,02,12,"  "
34011,16,850501100000001780153,01,11,"  "
34012,16,850501100000003540316,01,11,"  "
34013,16,850501100000002440211,01,11,"  "
34014,16,850501100000002000172,01,11,"  "
34015,16,850501100000001340114,01,12,"  "
34016,16,850501100000000640053,02,12,"  "
34017,16,850501100000000180015,02,12,"  "
34018,16,850501100000003100276,05,31,"  "
34019,16,850600700200000670051,03,41,"  "
34020,16,850600700200000790061,01,72,11
34021,16,850600700200000408001,05,41,"  "
34022,16,850600700200001420107,05,41,"  "
34023,16,850600700200000260018,01,11,"  "
34024,16,850600700200001540117,01,11,"  "
34025,16,850600700200000920071,01,11,"  "
34026,16,850600700200000320022,02,72,13
34027,16,850600700200001290095,03,13,"  "
34028,16,850600700200001040080,05,41,"  "
34029,16,850600900100001220112,01,72,12
34030,16,850600900100001610145,01,11,"  "
34031,16,850600900100001088006,05,72,13
34032,16,850600900100001478002,01,72,11
34033,16,850600900100001618004,02,72,12
34034,16,850600900100000230020,01,11,"  "
34035,16,850600900100000660061,01,72,11
34036,16,850600900100001758001,03,13,"  "
34037,16,850600900100000080008,01,72,11
34038,16,850600900100001750159,03,72,32
34039,16,850600900100000100009,01,72,11
34040,16,850600900100001618003,02,72,12
34041,16,850600900100001088005,03,72,72
34042,16,850600900100000520047,01,72,11
34043,16,850600900100001890172,01,72,11
34044,16,850600900100000940086,01,72,11
34045,16,850600900100000800073,01,72,11
34046,16,850600900100001080098,05,72,72
34047,16,850600900100002030185,03,72,13
34048,16,850600900100002170198,01,72,11
34049,16,672500200000003410325,01,72,11
34050,16,672500200000001140113,01,72,11
34051,16,672500200000003150300,01,11,"  "
34052,16,672500200000000180018,01,72,11
34053,16,672500200000002570244,01,72,11
34054,16,672500200000000720071,01,72,11
34055,16,672500200000002298001,01,72,11
34056,16,672500200000001710167,01,72,11
34057,16,672500200000001430142,01,72,11
34058,16,672500200000002140205,01,72,13
34059,16,672500200000000130013,02,72,12
34060,16,672500200000000020002,01,72,11
34061,16,672500200000003000286,01,72,11
34062,16,672500200000001280127,01,72,11
34063,16,672500200000000860085,01,72,11
34064,16,672500200000003510335,01,72,11
34065,16,672500200000001570154,02,72,14
34066,16,672500200000003290313,01,72,11
34067,16,672500200000002008002,01,72,11
34068,16,672500200000003620346,01,72,11
34069,16,672500200000002860273,01,72,11
34070,16,672500200000002720259,01,72,11
34071,16,672500200000000280028,01,11,"  "
34072,16,672500200000001010100,01,72,11
34073,16,672500200000002430230,01,72,11
34074,16,680100800000002098001,01,91,72
34075,16,680100800000000410038,01,72,11
34076,16,680100800000001040099,03,72,14
34077,16,680100800000001880181,01,72,11
34078,16,680100800000001670160,03,13,"  "
34079,16,680100800000002730257,01,91,72
34080,16,680100800000000600057,03,72,13
34081,16,680100800000002300220,01,72,11
34082,16,680100800000000200018,01,11,"  "
34083,16,680100800000001250118,01,72,11
34084,16,680100800000000620059,01,11,"  "
34085,16,680300200000000480037,07,42,"  "
34086,16,680300200000000118002,01,42,"  "
34087,16,680300200000000298003,02,12,"  "
34088,16,680300200000000128001,02,12,"  "
34089,16,680300200000000840074,03,14,"  "
34090,16,680300200000000660057,03,14,"  "
34091,16,680300200000001380123,03,14,"  "
34092,16,680300200000000300024,02,41,"  "
34093,16,680300200000001560141,03,42,"  "
34094,16,680300200000001560142,03,72,14
34095,16,680301700100002630245,04,72,72
34096,16,680301700100002090194,01,72,11
34097,16,680301700100000838001,08,81,"  "
34098,16,680301700100000020002,01,72,11
34099,16,680301700100001010096,04,21,"  "
34100,16,680301700100000650061,01,11,"  "
34101,16,680301700100000290027,01,11,"  "
34102,16,680301700100001910179,01,72,21
34103,16,680301700100002270210,01,72,11
34104,16,680301700100000200019,01,11,"  "
34105,16,680301700100000110010,01,21,"  "
34106,16,680301700100001550146,06,11,"  "
34107,16,680301700100002450227,01,72,11
34108,16,680301700100000470044,01,11,"  "
34109,16,680302001100801630157,01,72,11
34110,16,680302001100802890273,06,41,"  "
34111,16,680302001100802170207,06,41,"  "
34112,16,680302001100800918001,08,41,"  "
34113,16,680302001100800360035,03,14,"  "
34114,16,680302001100800180017,03,14,"  "
34115,16,680302001100802538002,02,72,12
34116,16,680302001100800730073,01,14,"  "
34117,16,680302001100801810173,01,32,"  "
34118,16,680302001100802350224,01,72,11
34119,16,680302001100800550053,01,41,"  "
34120,16,680302001100803070289,03,72,14
34121,16,680302001100801990191,02,41,"  "
34122,16,680302001100801450140,01,42,"  "
34123,16,680302001100803240306,01,42,"  "
34124,16,680302001100802718003,06,41,"  "
34125,16,680302001100801090107,01,72,11
34126,16,680302001100801270124,08,41,"  "
34127,16,680302400200001588001,01,72,11
34128,16,680302400200000140015,01,72,11
34129,16,680302400200001420127,01,72,11
34130,16,680302400200000620057,04,41,"  "
34131,16,680302400200000300028,01,72,11
34132,16,680302400200001260115,02,72,21
34133,16,680302400200000460042,01,72,11
34134,16,680302400200000240022,01,11,"  "
34135,16,680302400200000940086,01,41,"  "
34136,16,680302500200002070188,01,72,11
34137,16,680302500200001270113,01,72,11
34138,16,680302500200002230203,01,72,11
34139,16,680302500200000630051,01,72,11
34140,16,680302500200000400033,01,41,"  "
34141,16,680302500200001430129,01,72,11
34142,16,680302500200002718003,01,11,"  "
34143,16,680302500200001110097,01,72,11
34144,16,680302500200000790067,01,11,"  "
34145,16,680302500200002550233,01,72,11
34146,16,680302500200001910172,01,72,11
34147,16,680302500200000470037,01,72,11
34148,16,680302500200000300025,06,41,"  "
34149,16,680302500200000958002,02,12,"  "
34150,16,680302500200002390218,01,72,11
34151,16,680302500200000238001,06,41,"  "
34152,16,680500900300200100009,01,72,11
34153,16,680500900300202140200,01,72,11
34154,16,680500900300200598002,01,72,11
34155,16,680500900300200410036,01,72,11
34156,16,680500900300201800166,01,72,11
34157,16,680500900300201470135,01,72,11
34158,16,680500900300203370302,01,72,11
34159,16,680500900300200808003,01,72,11
34160,16,680500900300201308004,01,72,11
34161,16,680500900300200070007,01,72,11
34162,16,680500900300201640152,01,72,11
34163,16,680500900300202670245,01,72,11
34164,16,680500900300200240018,01,72,11
34165,16,680500900300201130104,01,72,11
34166,16,680500900300202478005,01,72,11
34167,16,680500900300203190289,01,72,11
34168,16,680500900300202300215,01,72,11
34169,16,680500900300202848001,01,72,11
34170,16,680500900300203020275,01,72,11
34171,16,680701100100001190104,01,72,11
34172,16,680701100100002710245,04,72,21
34173,16,680701100100000210021,01,72,11
34174,16,680701100100001950172,01,72,11
34175,16,680701100100002900264,01,72,11
34176,16,680701100100001008001,02,72,12
34177,16,680701100100003280302,02,72,12
34178,16,680701100100001380121,01,11,"  "
34179,16,680701100100002520226,02,72,12
34180,16,680701100100001760154,01,72,11
34181,16,680701100100003090283,01,11,"  "
34182,16,680701100100000010001,01,72,11
34183,16,680701100100003470319,01,72,11
34184,16,680701100100000200020,01,11,"  "
34185,16,680701100100002140190,01,72,11
34186,16,680701100100000020002,01,11,"  "
34187,16,680701100100001570138,01,72,11
34188,16,680701200000000450041,02,72,12
34189,16,680701200000000300027,01,72,11
34190,16,680701200000000150014,02,14,"  "
34191,16,680701200000000230020,01,72,11
34192,16,680701200000001358001,02,72,13
34193,16,680701200000000600055,01,14,"  "
34194,16,680701200000001200108,01,72,11
34195,16,680701300000001850161,01,72,11
34196,16,680701300000002650232,01,72,11
34197,16,680701300000000260022,01,21,"  "
34198,16,680701300000001378002,01,72,11
34199,16,680701300000000898001,01,72,11
34200,16,680701300000003130273,01,72,11
34201,16,680701300000002490220,01,72,11
34202,16,680701300000002178004,01,72,11
34203,16,680701300000000570046,01,72,11
34204,16,680701300000000100007,01,72,11
34205,16,680701300000001690149,01,72,11
34206,16,680701300000001050086,01,72,11
34207,16,680701300000001530133,01,72,11
34208,16,680701300000002970259,01,72,11
34209,16,680701300000002330204,01,72,11
34210,16,680701300000002018003,01,72,11
34211,16,680800200200002220207,01,11,"  "
34212,16,680800200200001860173,01,11,"  "
34213,16,680800200200000040004,01,11,"  "
34214,16,680800200200002760256,01,72,11
34215,16,680800200200001140107,02,12,"  "
34216,16,680800200200000600055,03,14,"  "
34217,16,680800200200002400224,01,14,"  "
34218,16,680800200200000220019,01,11,"  "
34219,16,680800200200001680157,01,72,11
34220,16,680800200200001320125,01,11,"  "
34221,16,680800200200000420037,01,11,"  "
34222,16,680800200200000960090,01,11,"  "
34223,16,680800200200000400035,01,11,"  "
34224,16,680800200200002040189,01,11,"  "
34225,16,680800200200000240021,01,11,"  "
34226,16,680801200000001010098,01,14,"  "
34227,16,680801200000001180114,03,14,"  "
34228,16,680801200000001360131,01,11,"  "
34229,16,680801200000000500048,01,13,"  "
34230,16,680801200000000840082,03,14,"  "
34231,16,680801200000000330033,03,14,"  "
34232,16,680801200000001530148,03,14,"  "
34233,16,680801200000001700164,02,14,"  "
34234,16,680801200000000160015,02,72,12
34235,16,681000800000000580053,02,12,"  "
34236,16,681000800000000040004,01,72,11
34237,16,681000800000000140015,01,72,11
34238,16,681000800000001300115,02,72,12
34239,16,681000800000001840163,02,31,"  "
34240,16,681000800000000220022,01,72,11
34241,16,681000800000001120097,04,31,"  "
34242,16,681000800000001480129,04,31,"  "
34243,16,681000800000000760067,02,72,12
34244,16,681000800000002020180,01,31,"  "
34245,16,681000800000002560226,01,72,11
34246,16,681000800000000320031,02,12,"  "
34247,16,681000800000002380211,01,72,11
34248,16,681000800000000400039,02,72,12
34249,16,681000800000002920264,01,11,"  "
34250,16,681101000200002680256,01,72,11
34251,16,681101000200003550342,01,72,11
34252,16,681101000200002890277,04,21,"  "
34253,16,681101000200001360126,01,72,21
34254,16,681101000200001580148,05,72,31
34255,16,681101000200000260025,01,72,11
34256,16,681101000200002248001,01,11,"  "
34257,16,681101000200000480042,01,72,11
34258,16,681101000200003110297,01,72,11
34259,16,681101000200002460232,01,72,11
34260,16,681101000200001800170,01,72,11
34261,16,681101000200000700064,01,72,11
34262,16,681101000200003330319,10,72,11
34263,16,681101000200001800171,01,72,11
34264,16,681101000200000920084,01,72,11
34265,16,681101000200001140106,01,72,11
34266,16,681101000200000040004,01,72,11
34267,16,681101000200002020191,01,72,11
34268,16,681200300000000788001,03,42,"  "
34269,16,681200300000000620061,03,42,"  "
34270,16,681200300000001100100,03,42,"  "
34271,16,681200300000000460045,01,72,11
34272,16,681200300000000940084,02,42,"  "
34273,16,681200300000000140013,03,42,"  "
34274,16,681200300000001420129,03,14,"  "
34275,16,681200300000001260116,03,42,"  "
34276,16,681200300000000300029,03,42,"  "
34277,16,681200300000000150014,01,72,11
34278,16,681200300000001900171,04,14,"  "
34279,16,681200500000000940091,03,14,"  "
34280,16,681200500000000140011,03,14,"  "
34281,16,681200500000000300027,03,14,"  "
34282,16,681200500000000620059,03,14,"  "
34283,16,681200500000000460043,07,42,"  "
34284,16,681200500000000780075,01,11,"  "
34285,16,681200600200000800081,07,41,"  "
34286,16,681200600200001900192,02,42,"  "
34287,16,681200600200000360032,03,14,"  "
34288,16,681200600200001680170,03,14,"  "
34289,16,681200600200001460150,03,14,"  "
34290,16,681200600200000248003,03,14,"  "
34291,16,681200600200004100401,01,11,"  "
34292,16,681200600200002568002,08,13,"  "
34293,16,681200600200003440337,03,14,"  "
34294,16,681200600200001020103,03,14,"  "
34295,16,681200600200003660359,01,42,"  "
34296,16,681200600200002340236,03,14,"  "
34297,16,681200600200000570056,01,72,11
34298,16,681200600200002120214,02,12,"  "
34299,16,681200600200003880379,07,42,"  "
34300,16,681200600200000028001,02,31,"  "
34301,16,681200600200002780278,01,72,11
34302,16,681200600200000140014,03,14,"  "
34303,16,681400800100000500045,04,91,21
34304,16,681400800100001190113,04,72,21
34305,16,681400800100002030187,04,72,21
34306,16,681400800100000290027,04,72,21
34307,16,681400800100001618002,04,72,32
34308,16,681400800100000080008,04,72,21
34309,16,681400800100002660251,04,91,21
34310,16,681400800100003070290,04,21,"  "
34311,16,681400800100001400132,04,72,21
34312,16,681400800100000130013,04,72,21
34313,16,681400800100000138001,04,72,21
34314,16,681400800100003280309,03,21,"  "
34315,16,681400800100002870271,04,91,21
34316,16,681400800100002450230,04,91,21
34317,16,681400800100000550052,04,21,"  "
34318,16,681400800100000340032,04,72,31
34319,16,681400800100000980093,04,72,21
34320,16,681400800100003490328,04,21,"  "
34321,16,681601600200001210117,03,14,"  "
34322,16,681601600200002290219,03,14,"  "
34323,16,681601600200001390135,02,12,"  "
34324,16,681601600200002110202,03,14,"  "
34325,16,681601600200001030099,01,12,"  "
34326,16,681601600200001930184,03,14,"  "
34327,16,681601600200000490047,03,14,"  "
34328,16,681601600200002650255,03,14,"  "
34329,16,681601600200003010290,01,72,11
34330,16,681601600200000310029,01,11,"  "
34331,16,681601600200001570152,02,12,"  "
34332,16,681601600200000170017,03,14,"  "
34333,16,681601600200000350033,01,11,"  "
34334,16,681601600200000670064,03,14,"  "
34335,16,681601600200000850081,03,14,"  "
34336,16,681700100000000390035,01,11,"  "
34337,16,681700100000001248003,01,11,"  "
34338,16,681700100000000908009,01,11,"  "
34339,16,681700100000001418007,03,72,13
34340,16,681700100000000228002,01,72,11
34341,16,681700100000001758006,01,72,11
34342,16,681700100000000738008,01,11,"  "
34343,16,681700100000001928004,01,11,"  "
34344,16,681700100000001078005,01,72,11
34345,16,681700100000001580145,01,11,"  "
34346,16,681700100000000148001,02,12,"  "
34347,16,681700100000000560050,01,11,"  "
34348,16,681700800000000520050,01,11,"  "
34349,16,681700800000001208001,01,11,"  "
34350,16,681700800000001370131,02,12,"  "
34351,16,681700800000000010001,01,91,11
34352,16,681700800000002050196,05,21,"  "
34353,16,681700800000001540147,02,12,"  "
34354,16,681700800000001880179,01,11,"  "
34355,16,681700800000000050005,01,11,"  "
34356,16,681700800000000690066,02,72,12
34357,16,681700800000001030099,01,11,"  "
34358,16,681700800000000220022,01,72,11
34359,16,681700800000000860082,01,72,11
34360,16,681702200000000980094,03,42,"  "
34361,16,681702200000000300028,01,72,11
34362,16,681702200000000640061,01,72,11
34363,16,681702200000000478001,01,72,11
34364,16,681800800000000250023,04,14,"  "
34365,16,681800800000001580139,04,72,31
34366,16,681800800000000040004,04,72,14
34367,16,681800800000000740065,01,72,11
34368,16,681800800000001370120,05,14,"  "
34369,16,681800800000000530047,02,12,"  "
34370,16,681800800000000460042,02,12,"  "
34371,16,681800800000000320029,04,13,"  "
34372,16,681801800300003340324,01,72,11
34373,16,681801800300000460045,01,72,11
34374,16,681801800300001870182,02,72,12
34375,16,681801800300000820081,02,14,"  "
34376,16,681801800300002920286,02,72,12
34377,16,681801800300000610060,01,11,"  "
34378,16,681801800300002290223,02,72,13
34379,16,681801800300003550344,03,72,14
34380,16,681801800300001660162,01,12,"  "
34381,16,681801800300002710265,01,11,"  "
34382,16,681801800300003970382,01,11,"  "
34383,16,681801800300003760362,01,11,"  "
34384,16,681801800300002080202,02,12,"  "
34385,16,681801800300000190019,01,11,"  "
34386,16,681801800300002500244,03,72,14
34387,16,681801800300001030100,03,72,12
34388,16,681801800300001450141,01,11,"  "
34389,16,681801800300003130306,01,72,11
34390,16,681801800300000408001,03,13,"  "
34391,16,031401500100000780070,04,72,21
34392,16,031401500100002790259,04,21,"  "
34393,16,031401500100003840360,01,72,11
34394,16,031401500100003630340,01,72,11
34395,16,031401500100001410126,01,72,11
34396,16,031401500100003210300,04,72,11
34397,16,031401500100003420319,04,72,21
34398,16,031401500100000990096,01,72,11
34399,16,031401500100000360034,04,21,"  "
34400,16,031401500100001780162,01,72,11
34401,16,031401500100003000280,01,21,"  "
34402,16,031401500100002200199,01,72,11
34403,16,031401500100001200108,04,21,"  "
34404,16,031401500100000150015,01,72,11
34405,16,031401500100002420220,01,21,"  "
34406,16,031401500100001570145,04,21,"  "
34407,16,031401500100002630237,01,72,11
34408,16,031401500100001990182,04,72,21
34409,16,031401500100000430039,04,21,"  "
34410,16,670100900200000530052,01,11,"  "
34411,16,670100900200002350224,01,72,11
34412,16,670100900200001160111,01,11,"  "
34413,16,670100900200000840083,01,11,"  "
34414,16,670100900200001780169,01,72,11
34415,16,670100900200000320031,01,11,"  "
34416,16,670100900200001310124,01,11,"  "
34417,16,670100900200002110201,01,11,"  "
34418,16,670100900200000210020,01,11,"  "
34419,16,670100900200001948001,01,72,11
34420,16,670100900200000030003,01,72,11
34421,16,670100900200001630154,01,11,"  "
34422,16,670100900200000370036,01,72,11
34423,16,670100900200002230213,01,11,"  "
34424,16,670101000000002020195,01,11,"  "
34425,16,670101000000001640157,01,11,"  "
34426,16,670101000000002590251,01,11,"  "
34427,16,670101000000003160307,05,72,32
34428,16,670101000000002780270,01,11,"  "
34429,16,670101000000002970288,01,14,"  "
34430,16,670101000000000100009,05,32,"  "
34431,16,670101000000000698002,01,11,"  "
34432,16,670101000000002400232,01,11,"  "
34433,16,670101000000001830176,01,11,"  "
34434,16,670101000000001450139,01,11,"  "
34435,16,670101000000001260120,01,72,11
34436,16,670101000000001070101,02,12,"  "
34437,16,670101000000000508001,05,72,32
34438,16,670101000000002210213,01,11,"  "
34439,16,670101000000000300030,05,72,42
34440,16,670101000000000880081,01,11,"  "
34441,16,670600700000001090105,04,72,21
34442,16,670600700000000520050,04,72,21
